Clock_Round,Service_Area,Band,Bidder,Last Bid Submitted at start of Clock Round (Rs. Crore),Provisionally Allocated Block(s) at start of Clock Round (In No.),Rank at start of Clock Round,bid_decision,No. of Block(s) Selecte d,prov_win_bid,Provisionall y Allocated Block(s) at end of Clock Round,prov_rank
6,Himachal Pradesh,800,Aircel,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,800,Bharti,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,800,Idea,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,800,RCL,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,800,Jio,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,800,Vodafone,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,1800,Aircel,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,1800,Bharti,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,1800,Idea,3.2,3,0,1  no,0,3.2,3,1
6,Himachal Pradesh,1800,RCL,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,1800,Jio,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,1800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,1800,Vodafone,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2100,Aircel,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2100,Bharti,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2100,Idea,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2100,RCL,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2100,Jio,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2100,Vodafone,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2300,Aircel,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2300,Bharti,10,1,0,2  no,0,10,1,2
6,Himachal Pradesh,2300,Idea,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2300,RCL,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2300,Jio,10.1,1,0,1  no,0,10.1,1,1
6,Himachal Pradesh,2300,Tata Tele,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2300,Vodafone,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2500,Aircel,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2500,Bharti,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2500,Idea,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2500,RCL,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2500,Jio,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,Himachal Pradesh,2500,Vodafone,0,0,0,0  no,0,0,0,0
6,J & K,700,Aircel,0,0,0,0  no,0,0,0,0
6,J & K,700,Bharti,0,0,0,0  no,0,0,0,0
6,J & K,700,Idea,0,0,0,0  no,0,0,0,0
6,J & K,700,RCL,0,0,0,0  no,0,0,0,0
6,J & K,700,Jio,0,0,0,0  no,0,0,0,0
6,J & K,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,J & K,700,Vodafone,0,0,0,0  no,0,0,0,0
6,J & K,1800,Aircel,0,0,0,0  no,0,0,0,0
6,J & K,1800,Bharti,2.6,12,0,2  no,0,2.6,12,2
6,J & K,1800,Idea,0,0,0,0  no,0,0,0,0
6,J & K,1800,RCL,0,0,0,0  no,0,0,0,0
6,J & K,1800,Jio,2.6,50,0,1  no,0,2.6,50,1
6,J & K,1800,Tata Tele,0,0,0,0  no,0,0,0,0
6,J & K,1800,Vodafone,0,0,0,0  no,0,0,0,0
6,J & K,2100,Aircel,0,0,0,0  no,0,0,0,0
6,J & K,2100,Bharti,55,1,0,1  no,0,55,1,1
6,J & K,2100,Idea,0,0,0,0  no,0,0,0,0
6,J & K,2100,RCL,0,0,0,0  no,0,0,0,0
6,J & K,2100,Jio,0,0,0,0  no,0,0,0,0
6,J & K,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,J & K,2100,Vodafone,0,0,0,0  no,0,0,0,0
6,J & K,2500,Aircel,0,0,0,0  no,0,0,0,0
6,J & K,2500,Bharti,0,0,0,0  no,0,0,0,0
6,J & K,2500,Idea,0,0,0,0  no,0,0,0,0
6,J & K,2500,RCL,0,0,0,0  no,0,0,0,0
6,J & K,2500,Jio,0,0,0,0  no,0,0,0,0
6,J & K,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,J & K,2500,Vodafone,0,0,0,0  no,0,0,0,0
6,Karnataka,700,Aircel,0,0,0,0  no,0,0,0,0
6,Karnataka,700,Bharti,0,0,0,0  no,0,0,0,0
6,Karnataka,700,Idea,0,0,0,0  no,0,0,0,0
6,Karnataka,700,RCL,0,0,0,0  no,0,0,0,0
6,Karnataka,700,Jio,0,0,0,0  no,0,0,0,0
6,Karnataka,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,Karnataka,700,Vodafone,0,0,0,0  no,0,0,0,0
6,Karnataka,800,Aircel,0,0,0,0  no,0,0,0,0
6,Karnataka,800,Bharti,0,0,0,0  no,0,0,0,0
6,Karnataka,800,Idea,0,0,0,0  no,0,0,0,0
6,Karnataka,800,RCL,0,0,0,0  no,0,0,0,0
6,Karnataka,800,Jio,0,0,0,0  no,0,0,0,0
6,Karnataka,800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Karnataka,800,Vodafone,0,0,0,0  no,0,0,0,0
6,Karnataka,1800,Aircel,0,0,0,0  no,0,0,0,0
6,Karnataka,1800,Bharti,0,0,0,0  no,0,0,0,0
6,Karnataka,1800,Idea,0,0,0,0  no,0,0,0,0
6,Karnataka,1800,RCL,0,0,0,0  no,0,0,0,0
6,Karnataka,1800,Jio,0,0,0,0  no,0,0,0,0
6,Karnataka,1800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Karnataka,1800,Vodafone,0,0,0,0  no,0,0,0,0
6,Karnataka,2100,Aircel,0,0,0,0  no,0,0,0,0
6,Karnataka,2100,Bharti,0,0,0,0  no,0,0,0,0
6,Karnataka,2100,Idea,0,0,0,0  no,0,0,0,0
6,Karnataka,2100,RCL,0,0,0,0  no,0,0,0,0
6,Karnataka,2100,Jio,0,0,0,0  no,0,0,0,0
6,Karnataka,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,Karnataka,2100,Vodafone,0,0,0,0  no,0,0,0,0
6,Karnataka,2300,Aircel,0,0,0,0  no,0,0,0,0
6,Karnataka,2300,Bharti,980,1,0,1  no,0,980,1,1
6,Karnataka,2300,Idea,0,0,0,0  no,0,0,0,0
6,Karnataka,2300,RCL,0,0,0,0  no,0,0,0,0
6,Karnataka,2300,Jio,980,1,0,2  no,0,980,1,2
6,Karnataka,2300,Tata Tele,0,0,0,0  no,0,0,0,0
6,Karnataka,2300,Vodafone,0,0,0,0  no,0,0,0,0
6,Karnataka,2500,Aircel,0,0,0,0  no,0,0,0,0
6,Karnataka,2500,Bharti,0,0,0,0  no,0,0,0,0
6,Karnataka,2500,Idea,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,700,Idea,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,700,RCL,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,700,Jio,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,700,Tata Tele,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,700,Vodafone,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,800,Aircel,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,800,Bharti,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,800,Idea,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,800,RCL,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,800,Jio,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,800,Tata Tele,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,800,Vodafone,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,1800,Aircel,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,1800,Bharti,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,1800,Idea,0,0,0,Bid,23,16.6,23,1
1,Madhya Pradesh,1800,RCL,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,1800,Jio,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,1800,Tata Tele,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,1800,Vodafone,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2100,Aircel,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2100,Bharti,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2100,Idea,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2100,RCL,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2100,Jio,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2100,Tata Tele,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2100,Vodafone,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2300,Aircel,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2300,Bharti,0,0,0,0  no,0,0,0,0
1,Madhya Pradesh,2300,Idea,0,0,0,Bid,2,80,2,1
1,Madhya Pradesh,2300,RCL,0,0,0,0  no,0,0,0,0
6,Karnataka,2500,RCL,0,0,0,0  no,0,0,0,0
6,Karnataka,2500,Jio,0,0,0,0  no,0,0,0,0
6,Karnataka,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,Karnataka,2500,Vodafone,0,0,0,0  no,0,0,0,0
6,Kerala,700,Aircel,0,0,0,0  no,0,0,0,0
6,Kerala,700,Bharti,0,0,0,0  no,0,0,0,0
6,Kerala,700,Idea,0,0,0,0  no,0,0,0,0
6,Kerala,700,RCL,0,0,0,0  no,0,0,0,0
6,Kerala,700,Jio,0,0,0,0  no,0,0,0,0
6,Kerala,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kerala,700,Vodafone,0,0,0,0  no,0,0,0,0
6,Kerala,800,Aircel,0,0,0,0  no,0,0,0,0
6,Kerala,800,Bharti,0,0,0,0  no,0,0,0,0
6,Kerala,800,Idea,0,0,0,0  no,0,0,0,0
6,Kerala,800,RCL,0,0,0,0  no,0,0,0,0
6,Kerala,800,Jio,0,0,0,0  no,0,0,0,0
6,Kerala,800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kerala,800,Vodafone,0,0,0,0  no,0,0,0,0
6,Kerala,1800,Aircel,0,0,0,0  no,0,0,0,0
6,Kerala,1800,Bharti,0,0,0,0  no,0,0,0,0
6,Kerala,1800,Idea,0,0,0,0  no,0,0,0,0
6,Kerala,1800,RCL,0,0,0,0  no,0,0,0,0
6,Kerala,1800,Jio,0,0,0,0  no,0,0,0,0
6,Kerala,1800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kerala,1800,Vodafone,16.6,3,0,1  no,0,16.6,3,1
6,Kerala,2100,Aircel,0,0,0,0  no,0,0,0,0
6,Kerala,2100,Bharti,885,1,0,1  no,0,885,1,1
6,Kerala,2100,Idea,0,0,0,0  no,0,0,0,0
6,Kerala,2100,RCL,0,0,0,0  no,0,0,0,0
6,Kerala,2100,Jio,0,0,0,0  no,0,0,0,0
6,Kerala,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kerala,2100,Vodafone,0,0,0,0  no,0,0,0,0
6,Kerala,2300,Aircel,0,0,0,0  no,0,0,0,0
6,Kerala,2300,Bharti,0,0,0,Bid,1,171.37,1,1
6,Kerala,2300,Idea,170.52,2,0,1  no,0,0,0,0
6,Kerala,2300,RCL,0,0,0,0  no,0,0,0,0
6,Kerala,2300,Jio,0,0,0,Bid,1,171.37,1,2
6,Kerala,2300,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kerala,2300,Vodafone,0,0,0,0  no,0,0,0,0
6,Kerala,2500,Aircel,0,0,0,0  no,0,0,0,0
6,Kerala,2500,Bharti,0,0,0,0  no,0,0,0,0
6,Kerala,2500,Idea,0,0,0,0  no,0,0,0,0
6,Kerala,2500,RCL,0,0,0,0  no,0,0,0,0
6,Kerala,2500,Jio,0,0,0,0  no,0,0,0,0
6,Kerala,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kerala,2500,Vodafone,160,2,0,1  no,0,160,2,1
6,Kolkata,700,Aircel,0,0,0,0  no,0,0,0,0
6,Kolkata,700,Bharti,0,0,0,0  no,0,0,0,0
6,Kolkata,700,Idea,0,0,0,0  no,0,0,0,0
6,Kolkata,700,RCL,0,0,0,0  no,0,0,0,0
6,Kolkata,700,Jio,0,0,0,0  no,0,0,0,0
6,Kolkata,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kolkata,700,Vodafone,0,0,0,0  no,0,0,0,0
6,Kolkata,800,Aircel,0,0,0,0  no,0,0,0,0
6,Kolkata,800,Bharti,0,0,0,0  no,0,0,0,0
6,Kolkata,800,Idea,0,0,0,0  no,0,0,0,0
6,Kolkata,800,RCL,0,0,0,0  no,0,0,0,0
6,Kolkata,800,Jio,0,0,0,0  no,0,0,0,0
6,Kolkata,800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kolkata,800,Vodafone,0,0,0,0  no,0,0,0,0
6,Kolkata,1800,Aircel,0,0,0,0  no,0,0,0,0
6,Kolkata,1800,Bharti,30.08,15,0,1  no,0,30.08,10,2
6,Kolkata,1800,Idea,0,0,0,0  no,0,0,0,0
6,Kolkata,1800,RCL,0,0,0,0  no,0,0,0,0
6,Kolkata,1800,Jio,0,0,0,0  no,0,0,0,0
6,Kolkata,1800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kolkata,1800,Vodafone,30.08,5,0,Bid,10,30.23,10,1
6,Kolkata,2100,Aircel,0,0,0,0  no,0,0,0,0
6,Kolkata,2100,Bharti,0,0,0,0  no,0,0,0,0
6,Kolkata,2100,Idea,0,0,0,0  no,0,0,0,0
6,Kolkata,2100,RCL,0,0,0,0  no,0,0,0,0
6,Kolkata,2100,Jio,0,0,0,0  no,0,0,0,0
6,Kolkata,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kolkata,2100,Vodafone,0,0,0,0  no,0,0,0,0
6,Kolkata,2300,Aircel,0,0,0,0  no,0,0,0,0
6,Kolkata,2300,Bharti,330,1,0,1  no,0,330,1,1
6,Kolkata,2300,Idea,0,0,0,0  no,0,0,0,0
6,Kolkata,2300,RCL,0,0,0,0  no,0,0,0,0
6,Kolkata,2300,Jio,330,1,0,2  no,0,330,1,2
6,Kolkata,2300,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kolkata,2300,Vodafone,0,0,0,0  no,0,0,0,0
6,Kolkata,2500,Aircel,0,0,0,0  no,0,0,0,0
6,Kolkata,2500,Bharti,0,0,0,0  no,0,0,0,0
6,Kolkata,2500,Idea,0,0,0,0  no,0,0,0,0
6,Kolkata,2500,RCL,0,0,0,0  no,0,0,0,0
6,Kolkata,2500,Jio,0,0,0,0  no,0,0,0,0
6,Kolkata,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,Kolkata,2500,Vodafone,330,2,0,1  no,0,330,2,1
6,Madhya Pradesh,700,Aircel,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,700,Bharti,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,700,Idea,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,700,RCL,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,700,Jio,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,700,Vodafone,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,800,Aircel,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,800,Bharti,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,800,Idea,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,800,RCL,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,800,Jio,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,800,Vodafone,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,1800,Aircel,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,1800,Bharti,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,1800,Idea,16.6,23,0,1  no,0,16.6,23,1
6,Madhya Pradesh,1800,RCL,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,1800,Jio,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,1800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,1800,Vodafone,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2100,Aircel,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2100,Bharti,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2100,Idea,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2100,RCL,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2100,Jio,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2100,Vodafone,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2300,Aircel,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2300,Bharti,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2300,Idea,81.6,1,0,2  no,0,81.6,1,2
6,Madhya Pradesh,2300,RCL,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2300,Jio,82,1,0,1  no,0,82,1,1
6,Madhya Pradesh,2300,Tata Tele,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2300,Vodafone,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2500,Aircel,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2500,Bharti,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2500,Idea,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2500,RCL,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2500,Jio,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,Madhya Pradesh,2500,Vodafone,0,0,0,0  no,0,0,0,0
6,Maharashtra,700,Aircel,0,0,0,0  no,0,0,0,0
6,Maharashtra,700,Bharti,0,0,0,0  no,0,0,0,0
6,Maharashtra,700,Idea,0,0,0,0  no,0,0,0,0
6,Maharashtra,700,RCL,0,0,0,0  no,0,0,0,0
6,Maharashtra,700,Jio,0,0,0,0  no,0,0,0,0
6,Maharashtra,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,Maharashtra,700,Vodafone,0,0,0,0  no,0,0,0,0
6,Maharashtra,800,Aircel,0,0,0,0  no,0,0,0,0
6,Maharashtra,800,Bharti,0,0,0,0  no,0,0,0,0
6,Maharashtra,800,Idea,0,0,0,0  no,0,0,0,0
6,Maharashtra,800,RCL,0,0,0,0  no,0,0,0,0
6,Maharashtra,800,Jio,0,0,0,0  no,0,0,0,0
6,Maharashtra,800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Maharashtra,800,Vodafone,0,0,0,0  no,0,0,0,0
6,Maharashtra,1800,Aircel,0,0,0,0  no,0,0,0,0
6,Maharashtra,1800,Bharti,63.6,15,0,3  no,0,63.6,15,3
6,Maharashtra,1800,Idea,63.6,10,0,2  no,0,63.6,10,2
6,Maharashtra,1800,RCL,0,0,0,0  no,0,0,0,0
6,Maharashtra,1800,Jio,0,0,0,0  no,0,0,0,0
6,Maharashtra,1800,Tata Tele,63.6,25,0,1  no,0,63.6,25,1
6,Maharashtra,1800,Vodafone,0,0,0,0  no,0,0,0,0
6,Maharashtra,2100,Aircel,0,0,0,0  no,0,0,0,0
6,Maharashtra,2100,Bharti,0,0,0,0  no,0,0,0,0
6,Maharashtra,2100,Idea,0,0,0,0  no,0,0,0,0
6,Maharashtra,2100,RCL,0,0,0,0  no,0,0,0,0
6,Maharashtra,2100,Jio,0,0,0,0  no,0,0,0,0
6,Maharashtra,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,Maharashtra,2100,Vodafone,0,0,0,Bid,1,1705,1,1
6,Maharashtra,2300,Aircel,0,0,0,0  no,0,0,0,0
6,Maharashtra,2300,Bharti,615.1,1,0,1  no,0,615.1,1,1
6,Maharashtra,2300,Idea,0,0,0,0  no,0,0,0,0
6,Maharashtra,2300,RCL,0,0,0,0  no,0,0,0,0
6,Maharashtra,2300,Jio,615.1,1,0,2  no,0,615.1,1,2
6,Maharashtra,2300,Tata Tele,0,0,0,0  no,0,0,0,0
6,Maharashtra,2300,Vodafone,0,0,0,0  no,0,0,0,0
6,Maharashtra,2500,Aircel,0,0,0,0  no,0,0,0,0
6,Maharashtra,2500,Bharti,0,0,0,0  no,0,0,0,0
6,Maharashtra,2500,Idea,0,0,0,0  no,0,0,0,0
6,Maharashtra,2500,RCL,0,0,0,0  no,0,0,0,0
6,Maharashtra,2500,Jio,0,0,0,0  no,0,0,0,0
6,Maharashtra,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,Maharashtra,2500,Vodafone,580,2,0,1  no,0,580,2,1
6,Mumbai,700,Aircel,0,0,0,0  no,0,0,0,0
6,Mumbai,700,Bharti,0,0,0,0  no,0,0,0,0
6,Mumbai,700,Idea,0,0,0,0  no,0,0,0,0
6,Mumbai,700,RCL,0,0,0,0  no,0,0,0,0
6,Mumbai,700,Jio,0,0,0,0  no,0,0,0,0
6,Mumbai,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,Mumbai,700,Vodafone,0,0,0,0  no,0,0,0,0
6,Mumbai,800,Aircel,0,0,0,0  no,0,0,0,0
6,Mumbai,800,Bharti,0,0,0,0  no,0,0,0,0
6,Mumbai,800,Idea,0,0,0,0  no,0,0,0,0
6,Mumbai,800,RCL,0,0,0,0  no,0,0,0,0
6,Mumbai,800,Jio,0,0,0,0  no,0,0,0,0
6,Mumbai,800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Mumbai,800,Vodafone,0,0,0,0  no,0,0,0,0
6,Mumbai,1800,Aircel,0,0,0,0  no,0,0,0,0
6,Mumbai,1800,Bharti,0,0,0,0  no,0,0,0,0
6,Mumbai,1800,Idea,69.68,25,0,1  no,0,0,0,0
6,Mumbai,1800,RCL,0,0,0,0  no,0,0,0,0
6,Mumbai,1800,Jio,69.68,0,0,Bid,25,73.16,25,1
6,Mumbai,1800,Tata Tele,69.68,0,0,Bid,25,73.16,0,0
6,Mumbai,1800,Vodafone,0,0,0,0  no,0,0,0,0
6,Mumbai,2100,Aircel,0,0,0,0  no,0,0,0,0
6,Mumbai,2100,Bharti,0,0,0,0  no,0,0,0,0
6,Mumbai,2100,Idea,0,0,0,0  no,0,0,0,0
6,Mumbai,2100,RCL,0,0,0,0  no,0,0,0,0
6,Mumbai,2100,Jio,0,0,0,0  no,0,0,0,0
6,Mumbai,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,Mumbai,2100,Vodafone,0,0,0,0  no,0,0,0,0
6,Mumbai,2300,Aircel,0,0,0,0  no,0,0,0,0
6,Mumbai,2300,Bharti,1460,1,0,1  no,0,1460,1,1
6,Mumbai,2300,Idea,0,0,0,0  no,0,0,0,0
6,Mumbai,2300,RCL,0,0,0,0  no,0,0,0,0
6,Mumbai,2300,Jio,1460,1,0,2  no,0,1460,1,2
6,Mumbai,2300,Tata Tele,0,0,0,0  no,0,0,0,0
6,Mumbai,2300,Vodafone,0,0,0,0  no,0,0,0,0
6,Mumbai,2500,Aircel,0,0,0,0  no,0,0,0,0
6,Mumbai,2500,Bharti,0,0,0,0  no,0,0,0,0
6,Mumbai,2500,Idea,0,0,0,0  no,0,0,0,0
6,Mumbai,2500,RCL,0,0,0,0  no,0,0,0,0
6,Mumbai,2500,Jio,0,0,0,0  no,0,0,0,0
6,Mumbai,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,Mumbai,2500,Vodafone,1460,2,0,1  no,0,1460,2,1
6,North East,700,Aircel,0,0,0,0  no,0,0,0,0
6,North East,700,Bharti,0,0,0,0  no,0,0,0,0
6,North East,700,Idea,0,0,0,0  no,0,0,0,0
6,North East,700,RCL,0,0,0,0  no,0,0,0,0
6,North East,700,Jio,0,0,0,0  no,0,0,0,0
6,North East,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,North East,700,Vodafone,0,0,0,0  no,0,0,0,0
6,North East,1800,Aircel,0,0,0,0  no,0,0,0,0
6,North East,1800,Bharti,2.2,7,0,2  no,0,2.2,7,2
6,North East,1800,Idea,0,0,0,0  no,0,0,0,0
6,North East,1800,RCL,0,0,0,0  no,0,0,0,0
6,North East,1800,Jio,0,0,0,0  no,0,0,0,0
6,North East,1800,Tata Tele,0,0,0,0  no,0,0,0,0
6,North East,1800,Vodafone,2.2,25,0,Bid,37,2.2,37,1
6,North East,2100,Aircel,0,0,0,0  no,0,0,0,0
6,North East,2100,Bharti,0,0,0,0  no,0,0,0,0
6,North East,2100,Idea,0,0,0,0  no,0,0,0,0
6,North East,2100,RCL,0,0,0,0  no,0,0,0,0
6,North East,2100,Jio,0,0,0,0  no,0,0,0,0
6,North East,2100,Tata Tele,0,0,0,0  no,0,0,0,0
6,North East,2100,Vodafone,0,0,0,0  no,0,0,0,0
6,North East,2300,Aircel,0,0,0,0  no,0,0,0,0
6,North East,2300,Bharti,10,1,0,2  no,0,10,1,2
6,North East,2300,Idea,0,0,0,0  no,0,0,0,0
6,North East,2300,RCL,0,0,0,0  no,0,0,0,0
6,North East,2300,Jio,10,1,0,1  no,0,10,1,1
6,North East,2300,Tata Tele,0,0,0,0  no,0,0,0,0
6,North East,2300,Vodafone,0,0,0,0  no,0,0,0,0
6,North East,2500,Aircel,0,0,0,0  no,0,0,0,0
6,North East,2500,Bharti,0,0,0,0  no,0,0,0,0
6,North East,2500,Idea,0,0,0,0  no,0,0,0,0
6,North East,2500,RCL,0,0,0,0  no,0,0,0,0
6,North East,2500,Jio,0,0,0,0  no,0,0,0,0
6,North East,2500,Tata Tele,0,0,0,0  no,0,0,0,0
6,North East,2500,Vodafone,0,0,0,0  no,0,0,0,0
6,Odisha,700,Aircel,0,0,0,0  no,0,0,0,0
6,Odisha,700,Bharti,0,0,0,0  no,0,0,0,0
6,Odisha,700,Idea,0,0,0,0  no,0,0,0,0
6,Odisha,700,RCL,0,0,0,0  no,0,0,0,0
6,Odisha,700,Jio,0,0,0,0  no,0,0,0,0
6,Odisha,700,Tata Tele,0,0,0,0  no,0,0,0,0
6,Odisha,700,Vodafone,0,0,0,0  no,0,0,0,0
6,Odisha,800,Aircel,0,0,0,0  no,0,0,0,0
6,Odisha,800,Bharti,0,0,0,0  no,0,0,0,0
6,Odisha,800,Idea,0,0,0,0  no,0,0,0,0
6,Odisha,800,RCL,0,0,0,0  no,0,0,0,0
6,Odisha,800,Jio,0,0,0,0  no,0,0,0,0
6,Odisha,800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Odisha,800,Vodafone,0,0,0,0  no,0,0,0,0
6,Odisha,1800,Aircel,0,0,0,0  no,0,0,0,0
6,Odisha,1800,Bharti,0,0,0,0  no,0,0,0,0
6,Odisha,1800,Idea,0,0,0,0  no,0,0,0,0
6,Odisha,1800,RCL,0,0,0,0  no,0,0,0,0
6,Odisha,1800,Jio,0,0,0,0  no,0,0,0,0
6,Odisha,1800,Tata Tele,0,0,0,0  no,0,0,0,0
6,Odisha,1800,Vodafone,0,0,0,0  no,0,0,0,0
