Clock_Round,Service_Area,Band,Bidder,bid_decision,No. of Block(s) Selected,prov_win_bid,Provisionally Allocated Block(s) at end of Clock Round,prov_rank
3,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
3,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
3,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
3,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
3,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
3,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
3,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
3,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
3,Jammu & Kashmir,1800,Aircel,Not Bid,0,1.02,9,1
3,Jammu & Kashmir,1800,Bharti,Not Bid,0,1,13,2
3,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
3,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
3,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
3,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
3,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
3,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
3,Karnataka,1800,Aircel,Not Bid,0,-,-,-
3,Karnataka,1800,Bharti,Not Bid,0,31,38,1
3,Karnataka,1800,Idea,Not Bid,0,31,25,4
3,Karnataka,1800,RCL,Not Bid,0,-,-,-
3,Karnataka,1800,Jio,Not Bid,0,31,25,3
3,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
3,Karnataka,1800,Telewings,Not Bid,0,-,-,-
3,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
3,Kerala,1800,Aircel,Not Bid,0,-,-,-
3,Kerala,1800,Bharti,Not Bid,0,10.4,25,2
3,Kerala,1800,Idea,Not Bid,0,10.4,25,4
3,Kerala,1800,RCL,Not Bid,0,-,-,-
3,Kerala,1800,Jio,Not Bid,0,10.4,25,3
3,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
3,Kerala,1800,Telewings,Not Bid,0,-,-,-
3,Kerala,1800,Vodafone,Not Bid,0,10.4,28,1
3,Kolkata,1800,Aircel,Not Bid,0,-,-,-
3,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
3,Kolkata,1800,Idea,Not Bid,0,-,-,-
3,Kolkata,1800,RCL,Not Bid,0,-,-,-
3,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
3,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
3,Kolkata,1800,Telewings,Not Bid,0,-,-,-
3,Kolkata,1800,Vodafone,Not Bid,0,14.6,35,1
3,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
3,Madhya Pradesh,1800,Bharti,Not Bid,0,8.6,3,3
3,Madhya Pradesh,1800,Idea,Not Bid,0,8.6,25,2
3,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
3,Madhya Pradesh,1800,Jio,Not Bid,0,8.6,25,1
3,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
3,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
3,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
3,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
3,Maharashtra,1800,Bharti,Not Bid,0,34.6,25,1
3,Maharashtra,1800,Idea,Bid,7,34.6,7,4
3,Maharashtra,1800,RCL,Not Bid,0,-,-,-
3,Maharashtra,1800,Jio,Not Bid,0,34.6,25,2
3,Maharashtra,1800,Tata Tele,Not Bid,0,-,-,-
3,Maharashtra,1800,Telewings,Not Bid,0,34.6,9,3
3,Maharashtra,1800,Vodafone,Not Bid,0,34.6,3,5
3,Mumbai,1800,Aircel,Not Bid,0,-,-,-
3,Mumbai,1800,Bharti,Not Bid,0,41.4,4,4
3,Mumbai,1800,Idea,Not Bid,0,41.4,5,3
3,Mumbai,1800,RCL,Not Bid,0,41.4,3,5
3,Mumbai,1800,Jio,Not Bid,0,41.4,25,2
3,Mumbai,1800,Tata Tele,Not Bid,0,-,-,-
3,Mumbai,1800,Telewings,Not Bid,0,-,-,-
3,Mumbai,1800,Vodafone,Not Bid,0,41.4,50,1
3,North East,1800,Aircel,Not Bid,0,1.4,9,3
3,North East,1800,Bharti,Not Bid,0,1.4,35,1
3,North East,1800,Idea,Not Bid,0,1.4,3,4
3,North East,1800,RCL,Not Bid,0,-,-,-
3,North East,1800,Jio,Not Bid,0,1.4,25,2
3,North East,1800,Tata Tele,Not Bid,0,-,-,-
3,North East,1800,Telewings,Not Bid,0,-,-,-
3,North East,1800,Vodafone,Not Bid,0,-,-,-
3,Orissa,1800,Aircel,Not Bid,0,-,-,-
3,Orissa,1800,Bharti,Not Bid,0,3.2,25,1
3,Orissa,1800,Idea,Not Bid,0,-,-,-
3,Orissa,1800,RCL,Not Bid,0,-,-,-
3,Orissa,1800,Jio,Not Bid,0,3.2,25,2
3,Orissa,1800,Tata Tele,Not Bid,0,-,-,-
3,Orissa,1800,Telewings,Not Bid,0,-,-,-
3,Orissa,1800,Vodafone,Not Bid,0,-,-,-
3,Punjab,1800,Aircel,Not Bid,0,-,-,-
3,Punjab,1800,Bharti,Not Bid,0,10.8,36,1
3,Punjab,1800,Idea,Not Bid,0,10.8,25,2
3,Punjab,1800,RCL,Not Bid,0,-,-,-
3,Punjab,1800,Jio,Not Bid,0,-,-,-
3,Punjab,1800,Tata Tele,Not Bid,0,-,-,-
3,Punjab,1800,Telewings,Not Bid,0,-,-,-
3,Punjab,1800,Vodafone,Not Bid,0,10.8,3,3
3,Rajasthan,1800,Aircel,Not Bid,0,5.2,8,2
3,Rajasthan,1800,Bharti,Not Bid,0,5.2,40,1
3,Rajasthan,1800,Idea,Not Bid,0,-,-,-
3,Rajasthan,1800,RCL,Not Bid,0,-,-,-
3,Rajasthan,1800,Jio,Not Bid,0,-,-,-
3,Rajasthan,1800,Tata Tele,Not Bid,0,-,-,-
3,Rajasthan,1800,Telewings,Not Bid,0,-,-,-
3,Rajasthan,1800,Vodafone,Not Bid,0,5.2,4,3
3,Tamil Nadu,1800,Aircel,Not Bid,0,-,-,-
3,Tamil Nadu,1800,Bharti,Not Bid,0,41.6,25,1
3,Tamil Nadu,1800,Idea,Not Bid,0,-,-,-
3,Tamil Nadu,1800,RCL,Not Bid,0,-,-,-
3,Tamil Nadu,1800,Jio,Not Bid,0,41.6,25,2
3,Tamil Nadu,1800,Tata Tele,Not Bid,0,-,-,-
3,Tamil Nadu,1800,Telewings,Not Bid,0,-,-,-
3,Tamil Nadu,1800,Vodafone,Not Bid,0,-,-,-
3,Uttar Pradesh (East),1800,Aircel,Not Bid,0,12.56,9,2
3,Uttar Pradesh (East),1800,Bharti,Not Bid,0,12.2,9,4
3,Uttar Pradesh (East),1800,Idea,Not Bid,0,-,-,-
3,Uttar Pradesh (East),1800,RCL,Not Bid,0,-,-,-
3,Uttar Pradesh (East),1800,Jio,Not Bid,0,-,-,-
3,Uttar Pradesh (East),1800,Tata Tele,Not Bid,0,-,-,-
3,Uttar Pradesh (East),1800,Telewings,Not Bid,0,12.56,9,1
3,Uttar Pradesh (East),1800,Vodafone,Bid,13,12.56,13,3
3,Uttar Pradesh (West),1800,Aircel,Not Bid,0,-,-,-
3,Uttar Pradesh (West),1800,Bharti,Bid,9,12.89,9,2
3,Uttar Pradesh (West),1800,Idea,Bid,3,12.89,3,1
3,Uttar Pradesh (West),1800,RCL,Not Bid,0,-,-,-
3,Uttar Pradesh (West),1800,Jio,Not Bid,0,-,-,-
3,Uttar Pradesh (West),1800,Tata Tele,Not Bid,0,-,-,-
3,Uttar Pradesh (West),1800,Telewings,Not Bid,0,12.77,-,-
3,Uttar Pradesh (West),1800,Vodafone,Not Bid,0,-,-,-
3,West Bengal,1800,Aircel,Not Bid,0,4.24,6,3
3,West Bengal,1800,Bharti,Bid,25,4.24,25,1
3,West Bengal,1800,Idea,Not Bid,0,-,-,-
3,West Bengal,1800,RCL,Not Bid,0,-,-,-
3,West Bengal,1800,Jio,Not Bid,0,4.24,25,2
3,West Bengal,1800,Tata Tele,Not Bid,0,-,-,-
3,West Bengal,1800,Telewings,Not Bid,0,-,-,-
3,West Bengal,1800,Vodafone,Not Bid,0,-,-,-
3,Delhi,900,Aircel,Not Bid,0,-,-,-
3,Delhi,900,Bharti,Not Bid,0,385.2,5,1
3,Delhi,900,Idea,Not Bid,0,385.2,5,3
3,Delhi,900,RCL,Not Bid,0,-,-,-
3,Delhi,900,Jio,Not Bid,0,385.2,5,2
3,Delhi,900,Tata Tele,Not Bid,0,-,-,-
3,Delhi,900,Telewings,Not Bid,0,-,-,-
3,Delhi,900,Vodafone,Bid,6,385.2,0,-
3,Kolkata,900,Aircel,Not Bid,0,-,-,-
3,Kolkata,900,Bharti,Not Bid,0,137.5,5,1
3,Kolkata,900,Idea,Bid,6,137.5,0,-
3,Kolkata,900,RCL,Not Bid,0,-,-,-
3,Kolkata,900,Jio,Not Bid,0,-,-,-
3,Kolkata,900,Tata Tele,Not Bid,0,137.5,5,2
3,Kolkata,900,Telewings,Not Bid,0,-,-,-
3,Kolkata,900,Vodafone,Bid,8,137.5,0,-
3,Mumbai,900,Aircel,Not Bid,0,-,-,-
3,Mumbai,900,Bharti,Bid,5,375.23,5,2
3,Mumbai,900,Idea,Bid,6,375.23,6,1
3,Mumbai,900,RCL,Not Bid,0,-,-,-
3,Mumbai,900,Jio,Bid,5,375.23,5,3
3,Mumbai,900,Tata Tele,Bid,5,375.23,0,-
3,Mumbai,900,Telewings,Not Bid,0,-,-,-
3,Mumbai,900,Vodafone,Bid,6,375.23,0,-
4,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
4,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,38,1
4,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,25,3
4,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
4,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,25,2
4,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
4,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,4,4
4,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
4,Assam,1800,Aircel,Not Bid,0,-,-,-
4,Assam,1800,Bharti,Not Bid,0,1.4,29,1
4,Assam,1800,Idea,Not Bid,0,-,-,-
4,Assam,1800,RCL,Not Bid,0,-,-,-
4,Assam,1800,Jio,Not Bid,0,1.4,25,2
4,Assam,1800,Tata Tele,Not Bid,0,-,-,-
4,Assam,1800,Telewings,Not Bid,0,-,-,-
4,Assam,1800,Vodafone,Not Bid,0,-,-,-
4,Bihar,1800,Aircel,Not Bid,0,-,-,-
4,Bihar,1800,Bharti,Bid,10,7.84,10,1
4,Bihar,1800,Idea,Not Bid,0,-,-,-
4,Bihar,1800,RCL,Not Bid,0,-,-,-
4,Bihar,1800,Jio,Not Bid,0,-,-,-
4,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
4,Bihar,1800,Telewings,Not Bid,0,7.62,0,-
4,Bihar,1800,Vodafone,Not Bid,0,-,-,-
4,Delhi,1800,Aircel,Not Bid,0,-,-,-
4,Delhi,1800,Bharti,Not Bid,0,43.8,25,2
4,Delhi,1800,Idea,Not Bid,0,43.8,3,4
4,Delhi,1800,RCL,Not Bid,0,-,-,-
4,Delhi,1800,Jio,Not Bid,0,43.8,25,3
4,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
4,Delhi,1800,Telewings,Not Bid,0,-,-,-
4,Delhi,1800,Vodafone,Not Bid,0,43.8,35,1
4,Gujarat,1800,Aircel,Not Bid,0,-,-,-
4,Gujarat,1800,Bharti,Not Bid,0,29.45,0,-
4,Gujarat,1800,Idea,Bid,12,29.45,12,3
4,Gujarat,1800,RCL,Not Bid,0,-,-,-
4,Gujarat,1800,Jio,Not Bid,0,29.45,25,1
4,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
4,Gujarat,1800,Telewings,Not Bid,0,29.45,8,4
4,Gujarat,1800,Vodafone,Not Bid,0,29.45,13,2
4,Haryana,1800,Aircel,Not Bid,0,-,-,-
4,Haryana,1800,Bharti,Not Bid,0,-,-,-
4,Haryana,1800,Idea,Not Bid,0,5.4,25,1
4,Haryana,1800,RCL,Not Bid,0,-,-,-
4,Haryana,1800,Jio,Not Bid,0,-,-,-
4,Haryana,1800,Tata Tele,Not Bid,0,-,-,-
4,Haryana,1800,Telewings,Not Bid,0,-,-,-
4,Haryana,1800,Vodafone,Not Bid,0,-,-,-
4,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
4,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
4,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
4,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
4,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
4,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
4,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
4,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
4,Jammu & Kashmir,1800,Aircel,Not Bid,0,1.02,9,1
4,Jammu & Kashmir,1800,Bharti,Not Bid,0,1,13,2
4,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
4,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
4,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
4,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
4,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
4,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
4,Karnataka,1800,Aircel,Not Bid,0,-,-,-
4,Karnataka,1800,Bharti,Not Bid,0,31,38,1
4,Karnataka,1800,Idea,Not Bid,0,31,25,4
4,Karnataka,1800,RCL,Not Bid,0,-,-,-
4,Karnataka,1800,Jio,Not Bid,0,31,25,3
4,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
4,Karnataka,1800,Telewings,Not Bid,0,-,-,-
4,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
4,Kerala,1800,Aircel,Not Bid,0,-,-,-
4,Kerala,1800,Bharti,Not Bid,0,10.4,25,2
4,Kerala,1800,Idea,Not Bid,0,10.4,25,4
4,Kerala,1800,RCL,Not Bid,0,-,-,-
4,Kerala,1800,Jio,Not Bid,0,10.4,25,3
4,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
4,Kerala,1800,Telewings,Not Bid,0,-,-,-
4,Kerala,1800,Vodafone,Not Bid,0,10.4,28,1
4,Kolkata,1800,Aircel,Not Bid,0,-,-,-
4,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
4,Kolkata,1800,Idea,Not Bid,0,-,-,-
4,Kolkata,1800,RCL,Not Bid,0,-,-,-
4,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
4,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
4,Kolkata,1800,Telewings,Not Bid,0,-,-,-
4,Kolkata,1800,Vodafone,Not Bid,0,14.6,35,1
4,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
4,Madhya Pradesh,1800,Bharti,Not Bid,0,8.6,3,3
4,Madhya Pradesh,1800,Idea,Not Bid,0,8.6,25,2
4,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
4,Madhya Pradesh,1800,Jio,Not Bid,0,8.6,25,1
4,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
4,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
4,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
4,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
4,Maharashtra,1800,Bharti,Not Bid,0,34.6,25,1
4,Maharashtra,1800,Idea,Not Bid,0,34.6,7,4
4,Maharashtra,1800,RCL,Not Bid,0,-,-,-
4,Maharashtra,1800,Jio,Not Bid,0,34.6,25,2
4,Maharashtra,1800,Tata Tele,Not Bid,0,-,-,-
4,Maharashtra,1800,Telewings,Not Bid,0,34.6,9,3
4,Maharashtra,1800,Vodafone,Not Bid,0,34.6,3,5
4,Mumbai,1800,Aircel,Not Bid,0,-,-,-
4,Mumbai,1800,Bharti,Not Bid,0,41.4,4,4
4,Mumbai,1800,Idea,Not Bid,0,41.4,5,3
4,Mumbai,1800,RCL,Not Bid,0,41.4,3,5
4,Mumbai,1800,Jio,Not Bid,0,41.4,25,2
4,Mumbai,1800,Tata Tele,Not Bid,0,-,-,-
4,Mumbai,1800,Telewings,Not Bid,0,-,-,-
4,Mumbai,1800,Vodafone,Not Bid,0,41.4,50,1
4,North East,1800,Aircel,Not Bid,0,1.4,9,3
4,North East,1800,Bharti,Not Bid,0,1.4,35,1
4,North East,1800,Idea,Not Bid,0,1.4,3,4
4,North East,1800,RCL,Not Bid,0,-,-,-
4,North East,1800,Jio,Not Bid,0,1.4,25,2
4,North East,1800,Tata Tele,Not Bid,0,-,-,-
4,North East,1800,Telewings,Not Bid,0,-,-,-
4,North East,1800,Vodafone,Not Bid,0,-,-,-
4,Orissa,1800,Aircel,Not Bid,0,-,-,-
4,Orissa,1800,Bharti,Not Bid,0,3.2,25,1
4,Orissa,1800,Idea,Not Bid,0,-,-,-
4,Orissa,1800,RCL,Not Bid,0,-,-,-
4,Orissa,1800,Jio,Not Bid,0,3.2,25,2
4,Orissa,1800,Tata Tele,Not Bid,0,-,-,-
4,Orissa,1800,Telewings,Not Bid,0,-,-,-
4,Orissa,1800,Vodafone,Not Bid,0,-,-,-
4,Punjab,1800,Aircel,Not Bid,0,-,-,-
4,Punjab,1800,Bharti,Not Bid,0,10.8,36,1
4,Punjab,1800,Idea,Not Bid,0,10.8,25,2
4,Punjab,1800,RCL,Not Bid,0,-,-,-
4,Punjab,1800,Jio,Not Bid,0,-,-,-
4,Punjab,1800,Tata Tele,Not Bid,0,-,-,-
4,Punjab,1800,Telewings,Not Bid,0,-,-,-
4,Punjab,1800,Vodafone,Not Bid,0,10.8,3,3
4,Rajasthan,1800,Aircel,Not Bid,0,5.2,8,2
4,Rajasthan,1800,Bharti,Not Bid,0,5.2,40,1
4,Rajasthan,1800,Idea,Not Bid,0,-,-,-
4,Rajasthan,1800,RCL,Not Bid,0,-,-,-
4,Rajasthan,1800,Jio,Not Bid,0,-,-,-
4,Rajasthan,1800,Tata Tele,Not Bid,0,-,-,-
4,Rajasthan,1800,Telewings,Not Bid,0,-,-,-
4,Rajasthan,1800,Vodafone,Not Bid,0,5.2,4,3
4,Tamil Nadu,1800,Aircel,Not Bid,0,-,-,-
4,Tamil Nadu,1800,Bharti,Not Bid,0,41.6,25,1
4,Tamil Nadu,1800,Idea,Not Bid,0,-,-,-
4,Tamil Nadu,1800,RCL,Not Bid,0,-,-,-
4,Tamil Nadu,1800,Jio,Not Bid,0,41.6,25,2
4,Tamil Nadu,1800,Tata Tele,Not Bid,0,-,-,-
4,Tamil Nadu,1800,Telewings,Not Bid,0,-,-,-
4,Tamil Nadu,1800,Vodafone,Not Bid,0,-,-,-
4,Uttar Pradesh (East),1800,Aircel,Not Bid,0,12.56,9,2
4,Uttar Pradesh (East),1800,Bharti,Not Bid,0,12.2,9,4
4,Uttar Pradesh (East),1800,Idea,Not Bid,0,-,-,-
4,Uttar Pradesh (East),1800,RCL,Not Bid,0,-,-,-
4,Uttar Pradesh (East),1800,Jio,Not Bid,0,-,-,-
4,Uttar Pradesh (East),1800,Tata Tele,Not Bid,0,-,-,-
4,Uttar Pradesh (East),1800,Telewings,Not Bid,0,12.56,9,1
4,Uttar Pradesh (East),1800,Vodafone,Not Bid,0,12.56,13,3
4,Uttar Pradesh (West),1800,Aircel,Not Bid,0,-,-,-
4,Uttar Pradesh (West),1800,Bharti,Not Bid,0,12.89,-,-
4,Uttar Pradesh (West),1800,Idea,Bid,3,13.01,3,1
4,Uttar Pradesh (West),1800,RCL,Not Bid,0,-,-,-
4,Uttar Pradesh (West),1800,Jio,Not Bid,0,-,-,-
4,Uttar Pradesh (West),1800,Tata Tele,Not Bid,0,-,-,-
4,Uttar Pradesh (West),1800,Telewings,Bid,10,13.01,9,2
4,Uttar Pradesh (West),1800,Vodafone,Not Bid,0,-,-,-
4,West Bengal,1800,Aircel,Not Bid,0,4.24,6,3
4,West Bengal,1800,Bharti,Bid,3,4.28,25,2
4,West Bengal,1800,Idea,Not Bid,0,-,-,-
4,West Bengal,1800,RCL,Not Bid,0,-,-,-
4,West Bengal,1800,Jio,Bid,25,4.28,25,1
4,West Bengal,1800,Tata Tele,Not Bid,0,-,-,-
4,West Bengal,1800,Telewings,Not Bid,0,-,-,-
4,West Bengal,1800,Vodafone,Not Bid,0,-,-,-
4,Delhi,900,Aircel,Not Bid,0,-,-,-
4,Delhi,900,Bharti,Bid,5,404.46,5,2
4,Delhi,900,Idea,Not Bid,0,385.2,-,-
4,Delhi,900,RCL,Not Bid,0,-,-,-
4,Delhi,900,Jio,Bid,5,404.46,5,3
4,Delhi,900,Tata Tele,Not Bid,0,-,-,-
4,Delhi,900,Telewings,Not Bid,0,-,-,-
4,Delhi,900,Vodafone,Bid,6,404.46,6,1
4,Kolkata,900,Aircel,Not Bid,0,-,-,-
4,Kolkata,900,Bharti,Bid,5,151.25,5,2
4,Kolkata,900,Idea,Bid,5,151.25,0,-
4,Kolkata,900,RCL,Not Bid,0,-,-,-
4,Kolkata,900,Jio,Not Bid,0,-,-,-
4,Kolkata,900,Tata Tele,Bid,5,151.25,0,-
4,Kolkata,900,Telewings,Not Bid,0,-,-,-
4,Kolkata,900,Vodafone,Bid,8,151.25,8,1
4,Mumbai,900,Aircel,Not Bid,0,-,-,-
4,Mumbai,900,Bharti,Bid,5,412.75,5,1
4,Mumbai,900,Idea,Not Bid,0,375.23,-,-
4,Mumbai,900,RCL,Not Bid,0,-,-,-
4,Mumbai,900,Jio,Bid,5,412.75,5,2
4,Mumbai,900,Tata Tele,Bid,5,412.75,5,3
4,Mumbai,900,Telewings,Not Bid,0,-,-,-
4,Mumbai,900,Vodafone,Bid,6,412.75,0,-
5,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
5,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,38,1
5,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,25,3
5,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
5,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,25,2
5,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
5,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,4,4
5,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
5,Assam,1800,Aircel,Not Bid,0,-,-,-
5,Assam,1800,Bharti,Not Bid,0,1.4,29,1
5,Assam,1800,Idea,Not Bid,0,-,-,-
5,Assam,1800,RCL,Not Bid,0,-,-,-
5,Assam,1800,Jio,Not Bid,0,1.4,25,2
5,Assam,1800,Tata Tele,Not Bid,0,-,-,-
5,Assam,1800,Telewings,Not Bid,0,-,-,-
5,Assam,1800,Vodafone,Not Bid,0,-,-,-
5,Bihar,1800,Aircel,Not Bid,0,-,-,-
5,Bihar,1800,Bharti,Not Bid,0,7.84,10,1
5,Bihar,1800,Idea,Not Bid,0,-,-,-
5,Bihar,1800,RCL,Not Bid,0,-,-,-
5,Bihar,1800,Jio,Not Bid,0,-,-,-
5,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
5,Bihar,1800,Telewings,Bid,11,7.84,0,-
5,Bihar,1800,Vodafone,Not Bid,0,-,-,-
5,Delhi,1800,Aircel,Not Bid,0,-,-,-
5,Delhi,1800,Bharti,Not Bid,0,43.8,25,2
5,Delhi,1800,Idea,Not Bid,0,43.8,3,4
5,Delhi,1800,RCL,Not Bid,0,-,-,-
5,Delhi,1800,Jio,Not Bid,0,43.8,25,3
5,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
5,Delhi,1800,Telewings,Not Bid,0,-,-,-
5,Delhi,1800,Vodafone,Not Bid,0,43.8,35,1
5,Gujarat,1800,Aircel,Not Bid,0,-,-,-
5,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
5,Gujarat,1800,Idea,Bid,15,29.74,15,2
5,Gujarat,1800,RCL,Not Bid,0,-,-,-
5,Gujarat,1800,Jio,Bid,25,29.74,25,1
5,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
5,Gujarat,1800,Telewings,Not Bid,0,29.45,7,4
5,Gujarat,1800,Vodafone,Not Bid,0,29.45,13,3
5,Haryana,1800,Aircel,Not Bid,0,-,-,-
5,Haryana,1800,Bharti,Not Bid,0,-,-,-
5,Haryana,1800,Idea,Not Bid,0,5.4,25,1
5,Haryana,1800,RCL,Not Bid,0,-,-,-
5,Haryana,1800,Jio,Not Bid,0,-,-,-
5,Haryana,1800,Tata Tele,Not Bid,0,-,-,-
5,Haryana,1800,Telewings,Not Bid,0,-,-,-
5,Haryana,1800,Vodafone,Not Bid,0,-,-,-
5,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
5,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
5,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
5,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
5,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
5,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
5,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
5,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
5,Jammu & Kashmir,1800,Aircel,Not Bid,0,1.02,9,1
5,Jammu & Kashmir,1800,Bharti,Not Bid,0,1,13,2
5,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
5,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
5,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
5,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
5,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
5,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
5,Karnataka,1800,Aircel,Not Bid,0,-,-,-
5,Karnataka,1800,Bharti,Not Bid,0,31,38,1
5,Karnataka,1800,Idea,Not Bid,0,31,25,4
5,Karnataka,1800,RCL,Not Bid,0,-,-,-
5,Karnataka,1800,Jio,Not Bid,0,31,25,3
5,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
5,Karnataka,1800,Telewings,Not Bid,0,-,-,-
5,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
5,Kerala,1800,Aircel,Not Bid,0,-,-,-
5,Kerala,1800,Bharti,Not Bid,0,10.4,25,2
5,Kerala,1800,Idea,Not Bid,0,10.4,25,4
5,Kerala,1800,RCL,Not Bid,0,-,-,-
5,Kerala,1800,Jio,Not Bid,0,10.4,25,3
5,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
5,Kerala,1800,Telewings,Not Bid,0,-,-,-
5,Kerala,1800,Vodafone,Not Bid,0,10.4,28,1
5,Kolkata,1800,Aircel,Not Bid,0,-,-,-
5,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
5,Kolkata,1800,Idea,Not Bid,0,-,-,-
5,Kolkata,1800,RCL,Not Bid,0,-,-,-
5,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
5,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
5,Kolkata,1800,Telewings,Not Bid,0,-,-,-
5,Kolkata,1800,Vodafone,Not Bid,0,14.6,35,1
5,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
5,Madhya Pradesh,1800,Bharti,Not Bid,0,8.6,3,3
